"TIME","GEO","UNIT","NA_ITEM","Value","Flag and Footnotes"
"2017","Euro area (EA11-2000, EA12-2006, EA13-2007, EA15-2008, EA16-2010, EA17-2013, EA18-2014, EA19)","Chain linked volumes, index 2010=100","Gross domestic product at market prices","108.6",""
"2017","Euro area (EA11-2000, EA12-2006, EA13-2007, EA15-2008, EA16-2010, EA17-2013, EA18-2014, EA19)","Current prices, million euro","Gross domestic product at market prices","11,205,801.3",""
"2017","Euro area (EA11-2000, EA12-2006, EA13-2007, EA15-2008, EA16-2010, EA17-2013, EA18-2014, EA19)","Chain linked volumes (2010), million euro","Gross domestic product at market prices","10,374,329.4",""
"2017","Euro area (19 countries)","Chain linked volumes, index 2010=100","Gross domestic product at market prices","108.6",""
"2017","Euro area (19 countries)","Current prices, million euro","Gross domestic product at market prices","11,205,801.3",""
"2017","Euro area (19 countries)","Chain linked volumes (2010), million euro","Gross domestic product at market prices","10,374,329.4",""
"2017","Euro area (12 countries)","Chain linked volumes, index 2010=100","Gross domestic product at market prices","108.4",""
"2017","Euro area (12 countries)","Current prices, million euro","Gross domestic product at market prices","10,954,401.2",""
"2017","Euro area (12 countries)","Chain linked volumes (2010), million euro","Gross domestic product at market prices","10,145,432.7",""
"2017","Belgium","Chain linked volumes, index 2010=100","Gross domestic product at market prices","108.7",""
"2017","Belgium","Current prices, million euro","Gross domestic product at market prices","439,051.9",""
"2017","Belgium","Chain linked volumes (2010), million euro","Gross domestic product at market prices","396,787.0",""
"2017","Bulgaria","Chain linked volumes, index 2010=100","Gross domestic product at market prices","116.5",""
"2017","Bulgaria","Current prices, million euro","Gross domestic product at market prices","51,663.0",""
"2017","Bulgaria","Chain linked volumes (2010), million euro","Gross domestic product at market prices","44,531.1",""
"2017","Czechia","Chain linked volumes, index 2010=100","Gross domestic product at market prices","116.1",""
"2017","Czechia","Current prices, million euro","Gross domestic product at market prices","191,642.8",""
"2017","Czechia","Chain linked volumes (2010), million euro","Gross domestic product at market prices","181,978.0",""
"2017","Denmark","Chain linked volumes, index 2010=100","Gross domestic product at market prices","111.6",""
"2017","Denmark","Current prices, million euro","Gross domestic product at market prices","292,806.0",""
"2017","Denmark","Chain linked volumes (2010), million euro","Gross domestic product at market prices","271,477.3",""
"2017","Germany (until 1990 former territory of the FRG)","Chain linked volumes, index 2010=100","Gross domestic product at market prices","113.7",""
"2017","Germany (until 1990 former territory of the FRG)","Current prices, million euro","Gross domestic product at market prices","3,277,340.0",""
"2017","Germany (until 1990 former territory of the FRG)","Chain linked volumes (2010), million euro","Gross domestic product at market prices","2,932,496.2",""
"2017","Estonia","Chain linked volumes, index 2010=100","Gross domestic product at market prices","130.2",""
"2017","Estonia","Current prices, million euro","Gross domestic product at market prices","23,615.1",""
"2017","Estonia","Chain linked volumes (2010), million euro","Gross domestic product at market prices","19,155.1",""
"2017","Ireland","Chain linked volumes, index 2010=100","Gross domestic product at market prices","161.4",""
"2017","Ireland","Current prices, million euro","Gross domestic product at market prices","294,110.1",""
"2017","Ireland","Chain linked volumes (2010), million euro","Gross domestic product at market prices","270,635.0",""
"2017","Greece","Chain linked volumes, index 2010=100","Gross domestic product at market prices","82.8","p"
"2017","Greece","Current prices, million euro","Gross domestic product at market prices","180,217.6","p"
"2017","Greece","Chain linked volumes (2010), million euro","Gross domestic product at market prices","187,196.4","p"
"2017","Spain","Chain linked volumes, index 2010=100","Gross domestic product at market prices","105.5","p"
"2017","Spain","Current prices, million euro","Gross domestic product at market prices","1,166,319.0","p"
"2017","Spain","Chain linked volumes (2010), million euro","Gross domestic product at market prices","1,139,926.0","p"
"2017","France","Chain linked volumes, index 2010=100","Gross domestic product at market prices","108.8","p"
"2017","France","Current prices, million euro","Gross domestic product at market prices","2,291,705.0","p"
"2017","France","Chain linked volumes (2010), million euro","Gross domestic product at market prices","2,170,505.4","p"
"2017","Croatia","Chain linked volumes, index 2010=100","Gross domestic product at market prices","105.6",""
"2017","Croatia","Current prices, million euro","Gross domestic product at market prices","48,989.5",""
"2017","Croatia","Chain linked volumes (2010), million euro","Gross domestic product at market prices","47,698.1",""
"2017","Italy","Chain linked volumes, index 2010=100","Gross domestic product at market prices","99.7",""
"2017","Italy","Current prices, million euro","Gross domestic product at market prices","1,724,954.5",""
"2017","Italy","Chain linked volumes (2010), million euro","Gross domestic product at market prices","1,599,773.5",""
"2017","Cyprus","Chain linked volumes, index 2010=100","Gross domestic product at market prices","101.0","p"
"2017","Cyprus","Current prices, million euro","Gross domestic product at market prices","19,570.9","p"
"2017","Cyprus","Chain linked volumes (2010), million euro","Gross domestic product at market prices","19,488.7","p"
"2017","Latvia","Chain linked volumes, index 2010=100","Gross domestic product at market prices","127.0",""
"2017","Latvia","Current prices, million euro","Gross domestic product at market prices","27,033.1",""
"2017","Latvia","Chain linked volumes (2010), million euro","Gross domestic product at market prices","22,588.3",""
"2017","Lithuania","Chain linked volumes, index 2010=100","Gross domestic product at market prices","128.3",""
"2017","Lithuania","Current prices, million euro","Gross domestic product at market prices","42,190.8",""
"2017","Lithuania","Chain linked volumes (2010), million euro","Gross domestic product at market prices","35,959.9",""
"2017","Luxembourg","Chain linked volumes, index 2010=100","Gross domestic product at market prices","119.4",""
"2017","Luxembourg","Current prices, million euro","Gross domestic product at market prices","55,299.4",""
"2017","Luxembourg","Chain linked volumes (2010), million euro","Gross domestic product at market prices","47,962.0",""
"2017","Hungary","Chain linked volumes, index 2010=100","Gross domestic product at market prices","117.3",""
"2017","Hungary","Current prices, million euro","Gross domestic product at market prices","124,050.3",""
"2017","Hungary","Chain linked volumes (2010), million euro","Gross domestic product at market prices","115,965.8",""
"2017","Malta","Chain linked volumes, index 2010=100","Gross domestic product at market prices","147.3",""
"2017","Malta","Current prices, million euro","Gross domestic product at market prices","11,294.9",""
"2017","Malta","Chain linked volumes (2010), million euro","Gross domestic product at market prices","9,722.6",""
"2017","Netherlands","Chain linked volumes, index 2010=100","Gross domestic product at market prices","109.1","p"
"2017","Netherlands","Current prices, million euro","Gross domestic product at market prices","737,048.0","p"
"2017","Netherlands","Chain linked volumes (2010), million euro","Gross domestic product at market prices","697,450.2","p"
"2017","Austria","Chain linked volumes, index 2010=100","Gross domestic product at market prices","110.4",""
"2017","Austria","Current prices, million euro","Gross domestic product at market prices","369,899.2",""
"2017","Austria","Chain linked volumes (2010), million euro","Gross domestic product at market prices","326,748.6",""
"2017","Poland","Chain linked volumes, index 2010=100","Gross domestic product at market prices","125.4",""
"2017","Poland","Current prices, million euro","Gross domestic product at market prices","467,167.0",""
"2017","Poland","Chain linked volumes (2010), million euro","Gross domestic product at market prices","453,616.5",""
"2017","Portugal","Chain linked volumes, index 2010=100","Gross domestic product at market prices","100.3","p"
"2017","Portugal","Current prices, million euro","Gross domestic product at market prices","194,613.5","p"
"2017","Portugal","Chain linked volumes (2010), million euro","Gross domestic product at market prices","180,410.9","p"
"2017","Romania","Chain linked volumes, index 2010=100","Gross domestic product at market prices","130.1","p"
"2017","Romania","Current prices, million euro","Gross domestic product at market prices","187,939.9","p"
"2017","Romania","Chain linked volumes (2010), million euro","Gross domestic product at market prices","163,212.5","p"
"2017","Slovenia","Chain linked volumes, index 2010=100","Gross domestic product at market prices","110.3",""
"2017","Slovenia","Current prices, million euro","Gross domestic product at market prices","42,999.7",""
"2017","Slovenia","Chain linked volumes (2010), million euro","Gross domestic product at market prices","39,975.7",""
"2017","Slovakia","Chain linked volumes, index 2010=100","Gross domestic product at market prices","120.8",""
"2017","Slovakia","Current prices, million euro","Gross domestic product at market prices","84,850.9",""
"2017","Slovakia","Chain linked volumes (2010), million euro","Gross domestic product at market prices","81,654.7",""
"2017","Finland","Chain linked volumes, index 2010=100","Gross domestic product at market prices","105.2",""
"2017","Finland","Current prices, million euro","Gross domestic product at market prices","223,843.0",""
"2017","Finland","Chain linked volumes (2010), million euro","Gross domestic product at market prices","196,788.0",""
"2017","Sweden","Chain linked volumes, index 2010=100","Gross domestic product at market prices","116.5",""
"2017","Sweden","Current prices, million euro","Gross domestic product at market prices","475,224.2",""
"2017","Sweden","Chain linked volumes (2010), million euro","Gross domestic product at market prices","430,286.4",""
"2017","United Kingdom","Chain linked volumes, index 2010=100","Gross domestic product at market prices","114.8",""
"2017","United Kingdom","Current prices, million euro","Gross domestic product at market prices","2,332,087.3",""
"2017","United Kingdom","Chain linked volumes (2010), million euro","Gross domestic product at market prices","2,124,804.4",""
"2017","Iceland","Chain linked volumes, index 2010=100","Gross domestic product at market prices","128.0",""
"2017","Iceland","Current prices, million euro","Gross domestic product at market prices","21,706.0",""
"2017","Iceland","Chain linked volumes (2010), million euro","Gross domestic product at market prices","13,223.8",""
"2017","Liechtenstein","Chain linked volumes, index 2010=100","Gross domestic product at market prices",":",""
"2017","Liechtenstein","Current prices, million euro","Gross domestic product at market prices",":",""
"2017","Liechtenstein","Chain linked volumes (2010), million euro","Gross domestic product at market prices",":",""
"2017","Norway","Chain linked volumes, index 2010=100","Gross domestic product at market prices","112.5",""
"2017","Norway","Current prices, million euro","Gross domestic product at market prices","354,287.4",""
"2017","Norway","Chain linked volumes (2010), million euro","Gross domestic product at market prices","364,407.8",""
"2017","Switzerland","Chain linked volumes, index 2010=100","Gross domestic product at market prices","112.1",""
"2017","Switzerland","Current prices, million euro","Gross domestic product at market prices","601,395.7",""
"2017","Switzerland","Chain linked volumes (2010), million euro","Gross domestic product at market prices","494,601.4",""
"2017","Montenegro","Chain linked volumes, index 2010=100","Gross domestic product at market prices","118.0",""
"2017","Montenegro","Current prices, million euro","Gross domestic product at market prices","4,299.1",""
"2017","Montenegro","Chain linked volumes (2010), million euro","Gross domestic product at market prices","3,686.5",""
"2017","Former Yugoslav Republic of Macedonia, the","Chain linked volumes, index 2010=100","Gross domestic product at market prices","116.3","p"
"2017","Former Yugoslav Republic of Macedonia, the","Current prices, million euro","Gross domestic product at market prices","10,013.9","p"
"2017","Former Yugoslav Republic of Macedonia, the","Chain linked volumes (2010), million euro","Gross domestic product at market prices","8,269.9","p"
"2017","Albania","Chain linked volumes, index 2010=100","Gross domestic product at market prices","117.3","e"
"2017","Albania","Current prices, million euro","Gross domestic product at market prices","11,575.7","e"
"2017","Albania","Chain linked volumes (2010), million euro","Gross domestic product at market prices","10,550.5","e"
"2017","Serbia","Chain linked volumes, index 2010=100","Gross domestic product at market prices","110.1",""
"2017","Serbia","Current prices, million euro","Gross domestic product at market prices","39,183.3",""
"2017","Serbia","Chain linked volumes (2010), million euro","Gross domestic product at market prices","34,743.9",""
"2017","Turkey","Chain linked volumes, index 2010=100","Gross domestic product at market prices","156.2",""
"2017","Turkey","Current prices, million euro","Gross domestic product at market prices","753,904.0",""
"2017","Turkey","Chain linked volumes (2010), million euro","Gross domestic product at market prices","907,807.1",""
"2017","Bosnia and Herzegovina","Chain linked volumes, index 2010=100","Gross domestic product at market prices",":",""
"2017","Bosnia and Herzegovina","Current prices, million euro","Gross domestic product at market prices",":",""
"2017","Bosnia and Herzegovina","Chain linked volumes (2010), million euro","Gross domestic product at market prices",":",""
"2017","Kosovo (under United Nations Security Council Resolution 1244/99)","Chain linked volumes, index 2010=100","Gross domestic product at market prices","126.9",""
"2017","Kosovo (under United Nations Security Council Resolution 1244/99)","Current prices, million euro","Gross domestic product at market prices","6,413.8",""
"2017","Kosovo (under United Nations Security Council Resolution 1244/99)","Chain linked volumes (2010), million euro","Gross domestic product at market prices","5,584.5",""
